StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,SAM_scale_1,SAM_scale_2,SAM_scale_3,G1_First Click,G1_Last Click,G1_Page Submit,G1_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Passcode_static,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Passcode_improv,NASA TLX_Mental_1,NASA TLX_Physical_1,NASA TLX_Temporal_1,NASA TLX_Performance_1,NASA TLX_Effort_1,NASA TLX_Frustration_1,PostQues_1,PostQues_2,PostQues_3,PostQues_4,PostQues_5,PostQues_6,PostQues_7,attention_check_1,PostQues_8,PostQues_9,PostQues_10,PostQues_11,PostQues_12,PostQues_13,PostQues_14,PostQues_15,PostQues_16,attention_check_2,PostQues_17,PostQues_18,PostQues_19,PostQues_20,PostQues_21,PostQues_22,PostQues_23,PostQues_24,attention_check_3,PostQues_25,DemModQues_age,DemModQues_education,DemModQues_gender,DemModQues_gender_5_TEXT,DemModQues_AI,DemModQues_Chatbot,attitude/trust in ai_1,attitude/trust in ai_2,attitude/trust in ai_3,attitude/trust in ai_4,attitude/trust in ai_5,attitude/trust in ai_6,attitude/trust in ai_7,attitude/trust in ai_8,attitude/trust in ai_9,attitude/trust in ai_10,attitude/trust in ai_11,DemModQues_personal,DemModQues_interest,DemModQues_cog_1,DemModQues_cog_2,DemModQues_cog_3,DemModQues_cog_4,DemModQues_cog_5,DemModQues_cog_6,Exp_condition
2024-04-18 13:32:33,2024-04-18 13:50:09,IP Address,100,1056,TRUE,2024-04-18 13:50:10,R_32FVOK7FEIw3lHO,,,,,anonymous,EN,I consent and agree to participate,0,0,164.292,0, , Calm,Full Control,0,0,300.264,0,0,0,303.305,0,,,,,,,,,,,5,0,0,2,8,0,Definitely yes,Definitely yes,No,Definitely yes,Probably not,Definitely yes,Definitely not,Probably not,Yes,No,Uncertain if yes or no,Probably not,Uncertain if yes or no,Yes,No,Probably yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Definitely yes,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,No,32,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,4,5,5,3,4,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),4,4,No,6,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,survey-based
2024-04-18 13:35:03,2024-04-18 13:57:40,IP Address,100,1356,TRUE,2024-04-18 13:57:40,R_1c6X4TzoxCwQzxn,,,,,anonymous,EN,I consent and agree to participate,0,0,201.758,0, Unpleasant,,,0,0,300.11,0,,,,,,,,,,582.156,591.067,593.725,2,9560,10,2,5,0,4,8,Yes,Yes,No,Definitely yes,No,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Yes,Definitely not,Uncertain if yes or no,Definitely yes,Uncertain if yes or no,Yes,Definitely not,Yes,Yes,Definitely yes,No,Uncertain if yes or no,Definitely yes,Uncertain if yes or no,Definitely not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,24,"Some college, but no degree",Female,,3,4,4,2,2,4,2,1 (strongly disagree),7 (strongly agree),1 (strongly disagree),2,2,2,No,5,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,chatbot
2024-04-20 14:27:34,2024-04-20 14:27:47,Survey Preview,100,12,TRUE,2024-04-20 14:27:48,R_1DTHv0RNPU0cIX7,,,,,preview,EN,"I do not consent, I do not wish to participate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20 14:39:50,2024-04-20 14:40:03,Survey Preview,100,12,TRUE,2024-04-20 14:40:04,R_1IDSwN8L3BRvp4J,,,,,preview,EN,"I do not consent, I do not wish to participate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-20 16:52:29,2024-04-20 17:09:22,Survey Preview,100,1012,TRUE,2024-04-20 17:09:23,R_1nJGq9RrU46Kvz3,,,,,preview,EN,I consent and agree to participate,0,0,170.971,0, Unpleasant, Calm,No Control,14.14,14.14,320.102,1,0,0,408.343,0,,,,,,,,,,,7,7,7,7,7,7,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,Definitely not,99,Prefer not to say,Prefer not to disclose,,1-Not familiar at all,1-Not familiar at all,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),Yes,1-Not interested at all,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,survey-based
2024-04-21 14:54:30,2024-04-21 15:12:27,IP Address,100,1077,TRUE,2024-04-21 15:12:28,R_201xH1dw456I8sx,,,,,anonymous,EN,I consent and agree to participate,158.573,158.573,158.862,1, ,,,109.17,109.17,300.122,1,147.233,147.233,305.831,1,,,,,,,,,,,6,0,6,7,7,5,Definitely yes,Yes,Definitely yes,Yes,Uncertain if yes or no,Yes,Definitely not,Probably not,Yes,No,Probably yes,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Yes,Definitely not,Probably yes,Definitely not,Probably yes,30,Associates or technical degree,Male,,4,5,5,5,5,5,4,4,2,3,3,3,3,No,5,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 14:53:11,2024-04-21 15:14:17,IP Address,100,1266,TRUE,2024-04-21 15:14:18,R_2F7hff9lZIWHEm5,,,,,anonymous,EN,I consent and agree to participate,24.851,181.814,182.433,3, Unpleasant, Calm,,7.259,252.888,300.138,7,,,,,18.445,320.032,324.267,4,9560,,,,,,20,0,20,8,18,12,Yes,Yes,Yes,Yes,Uncertain if yes or no,No,Probably yes,Probably not,Definitely yes,No,Yes,No,Uncertain if yes or no,Yes,Yes,Definitely yes,Uncertain if yes or no,Yes,Definitely yes,Yes,Uncertain if yes or no,Yes,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Definitely not,Uncertain if yes or no,31,Associates or technical degree,Female,,3,3,6,6,2,6,4,2,1 (strongly disagree),1 (strongly disagree),4,4,2,No,6,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 15:00:29,2024-04-21 15:16:41,IP Address,100,972,TRUE,2024-04-21 15:16:42,R_7iq00ZQqkzIc8DW,,,,,anonymous,EN,I consent and agree to participate,156.219,156.219,157.404,1, , Calm,,5.353,223.377,300.089,4,,,,,,,,,,4.042,312.383,313.046,7,9560,0,0,0,16,4,0,Definitely yes,No,No,Yes,Probably not,Probably yes,Probably not,Probably not,Definitely yes,No,Probably yes,Probably not,No,Definitely yes,Probably not,Definitely yes,Definitely not,Yes,Probably yes,Definitely yes,No,Probably yes,Definitely not,No,Definitely not,No,Definitely not,No,28,"Some college, but no degree",Non-binary,,5,5,5,3,3,4,4,2,2,2,2,2,2,No,3,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-21 15:03:45,2024-04-21 15:19:41,IP Address,100,956,TRUE,2024-04-21 15:19:42,R_7G6Qf2E8iSkRe3e,,,,,anonymous,EN,I consent and agree to participate,0,0,168.954,0, Unpleasant,,,0,0,300.123,0,,,,,291.09,291.09,302.231,1,9560,,,,,,14,0,2,12,10,10,Yes,Definitely yes,Probably not,Yes,No,Probably yes,No,Probably not,Definitely yes,Definitely not,Probably not,Probably not,Probably not,Probably yes,Probably yes,Definitely yes,Definitely not,Yes,Probably yes,Definitely yes,Probably not,Probably not,No,Probably not,Definitely not,Definitely not,Definitely not,Uncertain if yes or no,50,"Some college, but no degree",Male,,6,6,6,6,4,6,5,4,3,1 (strongly disagree),4,4,2,No,1-Not interested at all,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,static-chatbot
2024-04-21 15:02:47,2024-04-21 15:20:05,IP Address,100,1038,TRUE,2024-04-21 15:20:05,R_22OqZsbXOb5KeMF,,,,,anonymous,EN,I consent and agree to participate,0,0,162.097,0, Neutral,,,179.972,179.972,300.356,1,,,,,,,,,,326.778,326.778,329.756,1,9560,10,3,10,16,12,8,Yes,Uncertain if yes or no,Definitely yes,Yes,Uncertain if yes or no,Definitely yes,Yes,Probably not,Probably yes,Probably not,Probably yes,Probably not,Uncertain if yes or no,Yes,Probably not,Definitely yes,Definitely yes,Yes,Definitely yes,Definitely yes,Probably not,Probably yes,Uncertain if yes or no,Uncertain if yes or no,No,Probably yes,Definitely not,No,32,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,3,5,4,3,4,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,1 (strongly disagree),No,4,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Uncertain,chatbot
2024-04-21 15:04:08,2024-04-21 15:22:38,IP Address,100,1109,TRUE,2024-04-21 15:22:39,R_5EjaK1DCQGKbd5q,,,,,anonymous,EN,I consent and agree to participate,0,0,160.496,0, Neutral,,,0,0,300.035,0,,,,,248.853,248.853,381.944,1,9560,,,,,,13,0,11,14,12,13,Definitely yes,Yes,Probably yes,Uncertain if yes or no,Yes,Definitely yes,Uncertain if yes or no,Probably not,Definitely yes,No,Yes,No,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Yes,No,Yes,Yes,Definitely yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,No,Uncertain if yes or no,Definitely not,Definitely yes,42,Bachelor’s degree,Female,,6,6,6,6,5,6,5,4,3,3,3,3,3,No,5,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 15:01:53,2024-04-21 15:22:43,IP Address,100,1250,TRUE,2024-04-21 15:22:44,R_7QAKRiO5Wtlkb18,,,,,anonymous,EN,I consent and agree to participate,217.793,217.793,219.033,1, Unpleasant,,No Control,114.603,156.504,300.127,4,,,,,,,,,,,,,,,0,0,0,14,16,0,Definitely yes,Yes,Definitely not,Probably not,Probably yes,Definitely yes,Probably yes,Probably not,Yes,No,Probably yes,No,No,Yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Probably yes,No,No,Probably not,Probably not,Definitely not,No,42,High school diploma or GED,Female,,5,5,6,6,6,6,6,6,6,6,6,6,6,No,5,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,none
2024-04-21 15:06:41,2024-04-21 15:26:19,IP Address,100,1178,TRUE,2024-04-21 15:26:20,R_5zopl4Rw1uoiNhM,,,,,anonymous,EN,I consent and agree to participate,0,0,159.57,0, , Calm,No Control,162.715,162.715,300.126,1,0,0,306.788,0,,,,,,,,,,,9,0,1,10,10,0,Yes,Definitely yes,Definitely not,Definitely yes,Uncertain if yes or no,Definitely yes,Probably not,Probably not,Yes,No,No,No,Uncertain if yes or no,Definitely yes,Uncertain if yes or no,Definitely yes,No,Yes,Uncertain if yes or no,Definitely yes,No,Probably not,Uncertain if yes or no,Uncertain if yes or no,Probably not,Probably not,Definitely not,No,28,Bachelor’s degree,Female,,1-Not familiar at all,3,6,5,3,6,5,3,5,4,4,4,4,No,2,Uncertain,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,survey-based
2024-04-21 15:11:24,2024-04-21 15:26:48,IP Address,100,923,TRUE,2024-04-21 15:26:49,R_1g1p6b1cPvNZSaJ,,,,,anonymous,EN,I consent and agree to participate,0,0,163.594,0, Unpleasant,,Full Control,0,0,300.135,0,,,,,,,,,,,,,,,10,14,18,9,13,18,Definitely yes,Probably yes,No,Yes,Uncertain if yes or no,Definitely yes,Probably not,Probably not,Yes,Definitely not,No,No,Uncertain if yes or no,Uncertain if yes or no,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,No,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,No,41,High school diploma or GED,Female,,7-Very Familiar,7-Very Familiar,7 (strongly agree),6,7 (strongly agree),7 (strongly agree),6,4,3,3,6,4,4,No,5,Extremely Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,none
2024-04-21 15:11:50,2024-04-21 15:29:59,IP Address,100,1089,TRUE,2024-04-21 15:30:00,R_7P6hzBBFNg8MgKj,,,,,anonymous,EN,I consent and agree to participate,0,0,160.566,0, Unpleasant,,,0,0,300.029,0,0,0,308.596,0,,,,,,,,,,,5,0,0,0,2,0,Yes,Definitely yes,Uncertain if yes or no,Yes,Probably yes,Definitely yes,No,Probably not,Definitely yes,Definitely not,Uncertain if yes or no,No,No,Yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,Definitely not,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Probably yes,Definitely not,Uncertain if yes or no,40,Bachelor’s degree,Female,,5,5,7 (strongly agree),6,5,6,5,5,1 (strongly disagree),1 (strongly disagree),6,6,4,No,4,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,survey-based
2024-04-21 15:15:26,2024-04-21 15:30:15,IP Address,100,889,TRUE,2024-04-21 15:30:16,R_8eWviRIWHzIll6F,,,,,anonymous,EN,I consent and agree to participate,0,0,371.374,0, Unpleasant,,,0,0,300.15,0,,,,,,,,,,,,,,,3,0,1,5,4,0,Definitely yes,Definitely yes,Probably not,Probably yes,Yes,Definitely yes,Uncertain if yes or no,Probably not,Yes,Uncertain if yes or no,No,Uncertain if yes or no,Probably yes,Yes,Probably not,Definitely yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Probably not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,28,"Some college, but no degree",Male,,2,2,4,3,1 (strongly disagree),6,4,1 (strongly disagree),3,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,none
2024-04-21 15:13:15,2024-04-21 15:32:24,IP Address,100,1148,TRUE,2024-04-21 15:32:24,R_5B6eHbiGeNB3Zgl,,,,,anonymous,EN,I consent and agree to participate,0,0,158.201,0, Unpleasant,,,0,0,300.139,0,,,,,,,,,,433.753,433.753,436.247,1,9560,4,0,0,12,18,0,Definitely yes,Yes,Probably not,Uncertain if yes or no,Yes,Probably yes,Definitely not,Probably not,Yes,No,Probably not,Probably not,Uncertain if yes or no,Definitely yes,Yes,Definitely yes,Probably yes,Yes,Definitely yes,Yes,Probably not,Probably yes,Probably yes,Definitely not,No,Uncertain if yes or no,Definitely not,Probably yes,24,Bachelor’s degree,Female,,3,3,5,5,6,3,5,4,2,2,4,5,5,No,7-Very interested,Somewhat Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,chatbot
2024-04-21 15:18:45,2024-04-21 15:32:47,IP Address,100,841,TRUE,2024-04-21 15:32:47,R_2pet8rnWaOxpHlT,,,,,anonymous,EN,I consent and agree to participate,0,0,162.108,0, Unpleasant,,,0,0,300.246,0,,,,,,,,,,,,,,,2,2,4,10,4,2,Definitely yes,Definitely yes,Probably not,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Probably not,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Probably not,Probably not,Definitely yes,No,Definitely yes,No,Yes,Probably yes,Definitely yes,Uncertain if yes or no,No,Uncertain if yes or no,Uncertain if yes or no,Probably not,Uncertain if yes or no,Definitely not,No,36,Some high school or less,Female,,3,3,4,3,3,4,4,2,4,4,4,4,1 (strongly disagree),No,3,Uncertain,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,Uncertain,Somewhat Uncharacteristic,none
2024-04-21 15:15:04,2024-04-21 15:34:29,IP Address,100,1165,TRUE,2024-04-21 15:34:29,R_1CHPgnzSegPd5mZ,,,,,anonymous,EN,I consent and agree to participate,0,0,157.942,0, Unpleasant,,No Control,0,0,300.246,0,,,,,368.3,369.616,372.773,2,9560,,,,,,11,0,11,7,12,15,Yes,Probably yes,No,Definitely yes,Probably yes,Yes,Yes,Probably not,Definitely yes,No,No,No,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Definitely yes,Yes,Uncertain if yes or no,Definitely not,Definitely not,Definitely not,Definitely not,30,"Some college, but no degree",Male,,5,6,5,3,3,2,4,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),4,1 (strongly disagree),No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 15:20:59,2024-04-21 15:38:15,IP Address,100,1036,TRUE,2024-04-21 15:38:16,R_3g2bNtjQ1cI0cRB,,,,,anonymous,EN,I consent and agree to participate,162.743,162.743,163.423,1, ,,,0,0,300.045,0,,,,,240.804,240.804,305.469,1,9560,,,,,,16,0,5,7,6,15,Probably yes,Yes,No,Probably yes,Probably not,Probably not,Probably not,Probably not,Yes,No,Uncertain if yes or no,Probably not,No,Definitely yes,Probably yes,Definitely yes,No,Yes,Probably not,Definitely yes,No,Probably yes,No,Uncertain if yes or no,No,No,Definitely not,No,38,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,3,4,3,4,3,3,3,4,1 (strongly disagree),3,3,1 (strongly disagree),No,3,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,static-chatbot
2024-04-21 15:05:18,2024-04-21 15:39:06,IP Address,100,2027,TRUE,2024-04-21 15:39:06,R_6Qol7HqeJY88Qi3,,,,,anonymous,EN,I consent and agree to participate,0,0,167.159,0, Unpleasant,,No Control,20.834,92.555,300.306,3,,,,,,,,,,701.236,701.722,709.939,2,9560,20,9,9,2,16,20,Definitely yes,Uncertain if yes or no,Definitely yes,Definitely yes,Uncertain if yes or no,Yes,No,Probably not,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,No,Probably yes,Definitely yes,Uncertain if yes or no,Definitely yes,Definitely not,Yes,No,Definitely yes,No,Definitely yes,Probably yes,Uncertain if yes or no,Definitely not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,55,"Some college, but no degree",Female,,1-Not familiar at all,1-Not familiar at all,5,3,3,3,4,2,1 (strongly disagree),1 (strongly disagree),2,2,2,No,1-Not interested at all,Extremely Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Uncharacteristic,Uncertain,chatbot
2024-04-21 15:24:12,2024-04-21 15:41:22,IP Address,100,1029,TRUE,2024-04-21 15:41:22,R_3sdKUK8wWUjQ4YA,,,,,anonymous,EN,I consent and agree to participate,0,0,202.384,0, Unpleasant,,No Control,0,0,300.239,0,0,0,317.231,0,,,,,,,,,,,4,0,4,4,10,0,Definitely yes,Definitely yes,No,Definitely yes,Definitely yes,Yes,Probably not,Probably not,Definitely yes,Definitely not,No,No,No,Yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Yes,No,No,No,No,Definitely not,Uncertain if yes or no,Definitely not,No,34,Bachelor’s degree,Female,,5,5,3,1 (strongly disagree),1 (strongly disagree),5,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,2,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,survey-based
2024-04-21 15:25:11,2024-04-21 15:41:47,IP Address,100,995,TRUE,2024-04-21 15:41:47,R_21BnI4SPWATYE1V,,,,,anonymous,EN,I consent and agree to participate,156.237,159.018,159.331,2, Neutral,,,0,0,300.233,0,0,0,309.161,0,,,,,,,,,,,14,0,14,18,18,10,Definitely yes,Yes,Probably yes,Definitely yes,Probably not,Definitely yes,No,Probably not,Definitely yes,No,Probably not,No,Uncertain if yes or no,Definitely yes,No,Yes,No,Yes,Yes,Definitely yes,No,Probably yes,Definitely not,No,No,Probably yes,Definitely not,No,41,Associates or technical degree,Female,,6,6,5,4,3,5,4,2,2,1 (strongly disagree),4,4,4,No,5,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,survey-based
2024-04-21 15:22:39,2024-04-21 15:42:07,IP Address,100,1168,TRUE,2024-04-21 15:42:08,R_51SZ3JZzDyvT1lf,,,,,anonymous,EN,I consent and agree to participate,0,0,571.865,0, Unpleasant,,No Control,93.499,93.499,300.127,1,,,,,,,,,,,,,,,12,0,10,6,8,10,Definitely yes,Definitely yes,Definitely not,Definitely yes,Yes,Uncertain if yes or no,Definitely not,Probably not,Definitely yes,Definitely not,Uncertain if yes or no,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Definitely not,Definitely not,Uncertain if yes or no,Definitely yes,Definitely not,Uncertain if yes or no,Definitely not,Uncertain if yes or no,36,High school diploma or GED,Male,,3,3,5,5,5,5,4,3,2,3,4,4,4,No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,none
2024-04-21 15:20:53,2024-04-21 15:43:20,IP Address,100,1347,TRUE,2024-04-21 15:43:21,R_747iHNPqMZYW4JX,,,,,anonymous,EN,I consent and agree to participate,6.011,182.661,194.827,2, ,,,5.652,5.652,300.243,1,,,,,,,,,,6.719,403.974,428.153,6,9560,9,1,2,14,19,1,Yes,Uncertain if yes or no,No,Yes,Yes,Yes,No,Probably not,Uncertain if yes or no,No,Probably yes,Uncertain if yes or no,No,Yes,Uncertain if yes or no,Yes,No,Yes,Yes,Yes,No,Probably yes,No,Uncertain if yes or no,No,No,Definitely not,No,41,High school diploma or GED,Female,,5,5,5,4,4,5,5,3,3,3,3,3,3,No,5,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-21 15:29:09,2024-04-21 15:46:19,IP Address,100,1030,TRUE,2024-04-21 15:46:20,R_1lRwIBxNb0grnfr,,,,,anonymous,EN,I consent and agree to participate,0,0,156.846,0, Unpleasant, Calm,,0,0,300.149,0,,,,,,,,,,351.786,351.786,356.738,1,9560,10,2,0,10,12,2,No,Probably yes,No,No,Definitely yes,Definitely yes,No,Probably not,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Uncertain if yes or no,No,No,No,Definitely not,Uncertain if yes or no,28,Associates or technical degree,Male,,5,5,5,4,5,5,4,4,5,5,5,2,4,No,3,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-21 15:35:26,2024-04-21 15:47:53,IP Address,100,746,TRUE,2024-04-21 15:47:53,R_3rZozKRygcbgJro,,,,,anonymous,EN,I consent and agree to participate,0,0,157.975,0, ,,,1.559,151.979,300.038,2,,,,,,,,,,,,,,,5,0,9,6,10,14,Probably not,Yes,Uncertain if yes or no,Definitely yes,Definitely yes,Definitely yes,Probably not,Probably not,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,Probably not,No,No,Definitely yes,No,Yes,Definitely yes,Yes,No,Probably not,Probably not,Uncertain if yes or no,Definitely not,Probably not,Definitely not,Definitely not,32,High school diploma or GED,Male,,3,4,5,4,2,2,3,1 (strongly disagree),2,4,3,3,3,No,2,Uncertain,Uncertain,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,Somewhat Uncharacteristic,none
